Content ID,Content Type,Category,Reaction Type,Sentiment,Score,Datetime,,category,sum,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,scared,negative,15,7/20/2020 11:26,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,scared,negative,15,9/23/2020 1:05,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,worried,negative,12,4/13/2021 8:40,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,hate,negative,5,6/7/2021 20:04,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,cherish,positive,70,2/5/2021 14:38,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,disgust,negative,0,1/30/2021 4:21,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,dislike,negative,10,4/24/2021 15:38,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,worried,negative,12,1/20/2021 1:14,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,like,positive,50,7/29/2020 12:59,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,hate,negative,5,12/15/2020 3:06,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,disgust,negative,0,10/28/2020 19:55,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,peeking,neutral,35,4/6/2021 6:50,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,worried,negative,12,4/7/2021 22:22,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,heart,positive,60,4/15/2021 12:05,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,peeking,neutral,35,12/6/2020 15:52,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,disgust,negative,0,3/10/2021 1:44,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,want,positive,70,10/9/2020 10:28,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,want,positive,70,7/1/2020 6:28,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,dislike,negative,10,9/28/2020 5:43,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,want,positive,70,7/2/2020 15:36,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,dislike,negative,10,10/26/2020 16:31,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,indifferent,neutral,20,4/6/2021 15:44,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,love,positive,65,10/25/2020 4:08,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,indifferent,neutral,20,7/8/2020 10:54,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,peeking,neutral,35,1/26/2021 22:48,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,dislike,negative,10,12/3/2020 6:19,,,,,,,
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,intrigued,positive,45,10/6/2020 4:29,,,,,,,
28fbf4cf-c354-418c-8672-b7f2fee75b00,photo,culture,scared,negative,15,4/20/2021 0:38,,,,,,,
28fbf4cf-c354-418c-8672-b7f2fee75b00,photo,culture,heart,positive,60,1/22/2021 7:33,,,,,,,
28fbf4cf-c354-418c-8672-b7f2fee75b00,photo,culture,love,positive,65,8/18/2020 1:16,,,,,,,
28fbf4cf-c354-418c-8672-b7f2fee75b00,photo,culture,worried,negative,12,9/27/2020 4:33,,,,,,,
28fbf4cf-c354-418c-8672-b7f2fee75b00,photo,culture,cherish,positive,70,9/14/2020 0:18,,,,,,,
28fbf4cf-c354-418c-8672-b7f2fee75b00,photo,culture,indifferent,neutral,20,4/11/2021 13:18,,,,,,,
28fbf4cf-c354-418c-8672-b7f2fee75b00,photo,culture,heart,positive,60,7/27/2020 13:09,,,,,,,
28fbf4cf-c354-418c-8672-b7f2fee75b00,photo,culture,scared,negative,15,10/30/2020 18:47,,,,,,,
28fbf4cf-c354-418c-8672-b7f2fee75b00,photo,culture,want,positive,70,8/17/2020 1:12,,,,,,,
28fbf4cf-c354-418c-8672-b7f2fee75b00,photo,culture,interested,positive,30,9/21/2020 22:44,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,disgust,negative,0,12/31/2020 21:38,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,intrigued,positive,45,3/25/2021 18:22,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,like,positive,50,12/28/2020 13:37,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,intrigued,positive,45,8/24/2020 12:09,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,adore,positive,72,5/28/2021 9:58,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,indifferent,neutral,20,5/30/2021 15:02,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,super love,positive,75,5/21/2021 16:11,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,super love,positive,75,5/5/2021 8:34,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,scared,negative,15,1/3/2021 23:58,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,like,positive,50,1/3/2021 17:32,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,worried,negative,12,8/18/2020 11:32,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,heart,positive,60,10/22/2020 20:05,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,dislike,negative,10,10/17/2020 8:50,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,hate,negative,5,12/27/2020 5:07,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,super love,positive,75,11/15/2020 13:14,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,disgust,negative,0,10/21/2020 20:36,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,scared,negative,15,4/7/2021 18:40,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,scared,negative,15,6/26/2020 14:56,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,hate,negative,5,7/8/2020 8:40,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,adore,positive,72,3/3/2021 18:58,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,hate,negative,5,10/13/2020 7:58,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,super love,positive,75,8/26/2020 20:40,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,peeking,neutral,35,2/23/2021 20:06,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,love,positive,65,9/26/2020 14:47,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,love,positive,65,2/10/2021 13:32,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,peeking,neutral,35,12/19/2020 21:36,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,dislike,negative,10,3/23/2021 2:39,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,dislike,negative,10,8/6/2020 0:06,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,dislike,negative,10,10/23/2020 5:10,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,like,positive,50,5/13/2021 14:29,,,,,,,
afe1fed5-5639-45c7-89f8-ce9d1078c910,audio,cooking,disgust,negative,0,11/17/2020 17:59,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,cherish,positive,70,7/21/2020 3:32,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,interested,positive,30,6/7/2021 22:10,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,worried,negative,12,5/5/2021 22:16,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,intrigued,positive,45,12/25/2020 18:52,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,disgust,negative,0,12/9/2020 5:32,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,love,positive,65,4/29/2021 9:06,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,indifferent,neutral,20,9/9/2020 22:34,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,hate,negative,5,7/18/2020 3:10,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,like,positive,50,9/1/2020 5:15,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,hate,negative,5,1/7/2021 1:06,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,intrigued,positive,45,2/8/2021 15:10,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,worried,negative,12,3/25/2021 23:55,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,want,positive,70,4/8/2021 20:24,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,cherish,positive,70,7/11/2020 2:54,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,scared,negative,15,6/16/2021 12:29,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,adore,positive,72,6/16/2021 7:03,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,scared,negative,15,7/14/2020 8:44,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,love,positive,65,4/7/2021 21:31,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,disgust,negative,0,2/7/2021 9:49,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,hate,negative,5,10/8/2020 14:25,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,peeking,neutral,35,9/12/2020 20:54,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,disgust,negative,0,2/12/2021 8:00,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,interested,positive,30,10/11/2020 21:28,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,heart,positive,60,9/2/2020 8:18,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,scared,negative,15,4/29/2021 15:05,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,disgust,negative,0,12/16/2020 23:09,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,hate,negative,5,6/21/2020 7:43,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,super love,positive,75,9/23/2020 8:35,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,heart,positive,60,1/22/2021 17:36,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,super love,positive,75,9/1/2020 6:30,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,like,positive,50,5/13/2021 14:58,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,adore,positive,72,6/17/2021 11:05,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,cherish,positive,70,4/3/2021 13:27,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,dislike,negative,10,5/20/2021 6:42,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,want,positive,70,9/6/2020 6:42,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,cherish,positive,70,6/13/2021 20:33,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,love,positive,65,8/13/2020 18:40,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,dislike,negative,10,7/21/2020 15:37,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,disgust,negative,0,3/19/2021 6:22,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,intrigued,positive,45,6/5/2021 9:29,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,intrigued,positive,45,5/11/2021 18:02,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,indifferent,neutral,20,12/5/2020 18:02,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,hate,negative,5,4/1/2021 6:07,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,dislike,negative,10,4/8/2021 13:56,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,intrigued,positive,45,2/23/2021 4:36,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,cherish,positive,70,8/19/2020 0:21,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,worried,negative,12,11/15/2020 0:43,,,,,,,
af6c5966-dfe7-460b-9853-62ed9f18aed4,photo,technology,adore,positive,72,11/9/2020 11:07,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,adore,positive,72,7/7/2020 18:38,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,intrigued,positive,45,3/10/2021 22:54,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,like,positive,50,9/16/2020 11:20,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,indifferent,neutral,20,11/2/2020 21:06,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,cherish,positive,70,4/17/2021 10:27,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,cherish,positive,70,5/1/2021 2:47,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,want,positive,70,2/20/2021 18:28,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,disgust,negative,0,12/6/2020 6:03,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,intrigued,positive,45,4/1/2021 13:22,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,interested,positive,30,5/26/2021 17:22,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,super love,positive,75,8/11/2020 11:57,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,disgust,negative,0,1/29/2021 8:16,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,worried,negative,12,3/9/2021 12:37,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,adore,positive,72,7/9/2020 20:54,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,love,positive,65,12/9/2020 7:26,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,scared,negative,15,5/19/2021 0:36,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,adore,positive,72,10/20/2020 5:54,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,disgust,negative,0,8/21/2020 13:13,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,like,positive,50,10/1/2020 0:24,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,like,positive,50,9/11/2020 12:05,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,love,positive,65,8/11/2020 17:47,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,hate,negative,5,1/23/2021 8:17,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,intrigued,positive,45,9/16/2020 13:30,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,super love,positive,75,3/29/2021 9:47,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,cherish,positive,70,12/29/2020 5:26,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,indifferent,neutral,20,9/21/2020 11:57,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,peeking,neutral,35,4/6/2021 8:17,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,intrigued,positive,45,2/7/2021 2:22,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,heart,positive,60,11/27/2020 1:53,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,dislike,negative,10,12/19/2020 2:41,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,intrigued,positive,45,10/23/2020 1:36,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,intrigued,positive,45,5/25/2021 14:14,,,,,,,
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,audio,public speaking,intrigued,positive,45,8/17/2020 5:11,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,scared,negative,15,2/26/2021 6:56,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,scared,negative,15,11/19/2020 14:54,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,cherish,positive,70,5/30/2021 6:17,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,hate,negative,5,5/9/2021 13:40,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,indifferent,neutral,20,11/28/2020 18:15,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,like,positive,50,2/18/2021 10:57,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,scared,negative,15,10/7/2020 14:55,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,super love,positive,75,9/26/2020 10:00,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,cherish,positive,70,2/22/2021 23:46,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,like,positive,50,7/31/2020 17:46,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,cherish,positive,70,11/4/2020 12:06,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,love,positive,65,9/29/2020 10:16,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,intrigued,positive,45,4/18/2021 10:25,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,intrigued,positive,45,10/16/2020 15:04,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,indifferent,neutral,20,10/15/2020 12:21,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,like,positive,50,12/18/2020 18:13,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,adore,positive,72,7/12/2020 10:54,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,hate,negative,5,8/7/2020 23:05,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,cherish,positive,70,7/28/2020 20:32,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,indifferent,neutral,20,5/9/2021 15:19,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,scared,negative,15,6/11/2021 4:27,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,adore,positive,72,3/28/2021 14:13,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,dislike,negative,10,9/28/2020 7:10,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,cherish,positive,70,2/14/2021 3:20,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,indifferent,neutral,20,10/22/2020 4:43,,,,,,,
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,photo,healthy eating,super love,positive,75,6/19/2020 19:46,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,adore,positive,72,10/20/2020 12:35,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,worried,negative,12,3/31/2021 13:32,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,intrigued,positive,45,3/10/2021 21:03,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,intrigued,positive,45,2/22/2021 21:15,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,scared,negative,15,9/27/2020 13:02,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,dislike,negative,10,9/21/2020 5:22,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,disgust,negative,0,12/1/2020 0:44,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,love,positive,65,10/4/2020 21:42,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,super love,positive,75,9/8/2020 3:25,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,peeking,neutral,35,4/11/2021 3:54,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,scared,negative,15,6/14/2021 3:41,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,worried,negative,12,10/19/2020 1:26,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,peeking,neutral,35,7/20/2020 18:14,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,love,positive,65,1/10/2021 22:44,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,like,positive,50,4/14/2021 14:42,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,scared,negative,15,2/10/2021 17:42,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,scared,negative,15,4/18/2021 23:23,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,adore,positive,72,12/6/2020 12:19,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,interested,positive,30,10/31/2020 10:21,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,intrigued,positive,45,4/21/2021 20:15,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,cherish,positive,70,1/27/2021 19:20,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,worried,negative,12,8/1/2020 14:48,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,indifferent,neutral,20,9/29/2020 7:22,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,want,positive,70,11/16/2020 10:44,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,cherish,positive,70,5/17/2021 9:03,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,like,positive,50,7/7/2020 14:07,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,worried,negative,12,1/11/2021 13:44,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,dislike,negative,10,9/10/2020 0:31,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,interested,positive,30,4/30/2021 11:41,,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,video,education,cherish,positive,70,10/11/2020 0:50,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,interested,positive,30,11/10/2020 15:32,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,heart,positive,60,9/20/2020 17:35,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,peeking,neutral,35,6/27/2020 13:33,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,interested,positive,30,7/25/2020 9:43,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,intrigued,positive,45,5/16/2021 18:23,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,cherish,positive,70,3/12/2021 7:14,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,scared,negative,15,3/15/2021 12:37,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,scared,negative,15,10/23/2020 8:31,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,cherish,positive,70,6/1/2021 8:40,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,interested,positive,30,9/20/2020 7:21,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,cherish,positive,70,8/4/2020 0:47,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,interested,positive,30,8/13/2020 5:28,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,cherish,positive,70,11/27/2020 13:05,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,cherish,positive,70,8/27/2020 6:52,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,indifferent,neutral,20,3/29/2021 18:07,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,indifferent,neutral,20,8/10/2020 23:24,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,peeking,neutral,35,9/26/2020 2:33,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,super love,positive,75,11/6/2020 10:51,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,hate,negative,5,8/11/2020 0:53,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,peeking,neutral,35,1/3/2021 16:01,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,worried,negative,12,3/30/2021 0:01,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,worried,negative,12,7/18/2020 14:28,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,disgust,negative,0,5/8/2021 18:39,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,super love,positive,75,12/4/2020 18:08,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,super love,positive,75,11/14/2020 2:20,,,,,,,
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,love,positive,65,7/19/2020 22:30,,,,,,,
